("", [30])
("blue", [8])
("blush", [12])
("blushes", [4])
("blusters", [4])
("boast", [4])
("boasts", [4])
("bodies", [4])
("bodkins", [4])
("body", [12])
("bodys", [4])
("bohemia", [104])
("bohemias", [8])
("boiled", [4])
("boiling", [4])
("bold", [4])
("bolder", [4])
("boldly", [4])
("boldness", [12])
("boldst", [4])
("bolted", [4])
("bond", [4])
("bondage", [4])
("bones", [8])
("bonfires", [4])
("book", [4])
("bookish", [4])
("boors", [4])
("boot", [20])
("booties", [4])
("bore", [4])
("boring", [4])
("born", [60])
("borne", [4])
("borrow", [4])
("borrowd", [4])
("bosom", [20])
("bosoms", [4])
("both", [76])
("bough", [4])
("bound", [20])
("boundless", [4])
("bounty", [8])
("bourn", [4])
("bowd", [4])
("bowling", [4])
("box", [8])
("boy", [96])
("boys", [12])
("bracelet", [8])
("brain", [8])
("brains", [12])
("branch", [4])
("branches", [4])
("brands", [4])
("brass", [4])
("brat", [8])
("brats", [4])
("brave", [8])
("bravely", [4])
("break", [28])
("breakfrom", [4])
("breaking", [4])
("breakneck", [4])
("breast", [4])
("breath", [20])
("breathe", [4])
("breathed", [4])
("bred", [4])
("breed", [12])
("breeding", [16])
("brickwall", [4])
("briers", [4])
("bright", [4])
("bring", [76])
("broken", [12])
("brooch", [4])
("brother", [72])
("brotherinlaw", [8])
("brothers", [4])
("brought", [32])
("brow", [4])
("brows", [20])
("browsing", [4])
("bud", [4])
("budget", [4])
("bug", [4])
("bugle", [4])
("build", [4])
("builds", [4])
("bulk", [4])
("bull", [4])
("buried", [4])
("burn", [8])
("burns", [8])
("burnt", [4])
("burst", [4])
("burthen", [12])
("burthens", [4])
("bury", [8])
("business", [96])
("businesses", [4])
("but", [896])
("butler", [4])
("buy", [56])
("buyer", [4])
("by", [504])
("bygone", [8])
("cabin", [4])
("caddisses", [4])
("calf", [12])
("call", [84])
("callat", [4])
("calld", [4])
("called", [16])
("callest", [4])
("calls", [4])
("callst", [4])
("callt", [4])
("calumny", [8])
("cambrics", [4])
("came", [44])
("camet", [4])
("camillo", [488])
("camillos", [8])
("can", [140])
("cannot", [120])
("canst", [16])
("capable", [4])
("capape", [4])
("caparison", [4])
("cape", [4])
("capital", [4])
("captain", [8])
("carbonadoed", [4])
("care", [32])
("career", [4])
("careful", [4])
("carnations", [4])
("carriage", [4])
("carried", [4])
("carry", [8])
("carters", [4])
("carvers", [4])
("case", [16])
("cases", [4])
("cast", [12])
("casting", [12])
("caught", [20])
("cause", [40])
("causes", [4])
("cease", [8])
("celebrated", [4])
("celebration", [4])
("celestial", [4])
("censure", [4])
("centre", [8])
("ceremonious", [4])
("ceremony", [4])
("certain", [24])
("certainly", [8])
("certainty", [4])
("chafes", [4])
("chaff", [4])
("chains", [4])
("chamber", [12])
("chambercouncils", [4])
("chance", [20])
("change", [28])
("changed", [16])
("changeling", [8])
("changes", [8])
("changeth", [4])
("chants", [8])
("chapel", [12])
("character", [8])
("charge", [28])
("charged", [8])
("charitable", [4])
("charities", [4])
("charity", [4])
("chase", [12])
("chaste", [12])
("cheap", [4])
("cheat", [8])
("cheek", [16])
("cheer", [4])
("cherish", [4])
("chide", [8])
("chides", [4])
("chiding", [4])
("child", [60])
("childbed", [4])
("childhoods", [4])
("childish", [4])
("childness", [4])
("children", [24])
("chin", [4])
("chisel", [4])
("choice", [12])
("choose", [16])
("chorus", [4])
("chose", [8])
("choughs", [4])
("church", [4])
("churchyard", [4])
("churl", [4])
("cipher", [4])
("circumstance", [8])
("circumstances", [8])
("city", [8])
("clamour", [12])
("clap", [4])
("cleanly", [4])
("cleansed", [4])
("clear", [20])
("cleard", [8])
("clearer", [4])
("cleft", [4])
("cleomenes", [68])
("clerklike", [4])
("climate", [8])
("climates", [4])
("clipping", [4])
("clock", [4])
("clocks", [4])
("clog", [4])
("close", [16])
("clothes", [4])
("clouded", [4])
("clown", [288])
("coactive", [4])
("coals", [4])
("coast", [4])
("coat", [8])
("cock", [4])
("cocks", [4])
("codpiece", [4])
("cogitation", [4])
("coheirs", [4])
("coin", [4])
("cojoin", [4])
("cold", [12])
("colder", [4])
("coldly", [8])
("collect", [4])
("collop", [4])
("colour", [16])
("colouring", [4])
("colours", [12])
("combat", [8])
("come", [348])
("comes", [48])
("comfort", [52])
("comforting", [4])
("comforts", [4])
("coming", [12])
("command", [24])
("commanded", [12])
("commandment", [4])
("commend", [12])
("commended", [4])
("commends", [4])
("commission", [8])
("commit", [12])
("committed", [4])
("committing", [8])
("commodity", [4])
("common", [8])
("commonly", [4])
("commune", [4])
("communicatest", [4])
("companion", [4])
("company", [8])
("compassed", [4])
("compelld", [4])
("complaint", [8])
("complexion", [4])
("complexions", [4])
("compliment", [4])
("conceal", [4])
("concealment", [4])
("conceit", [8])
("conceited", [4])
("conceive", [12])
("conceiving", [8])
("concern", [4])
("concerns", [8])
("concluded", [4])
("conclusion", [4])
("condemn", [4])
("condemnd", [12])
("condition", [4])
("conduct", [4])
("conduit", [4])
("conference", [8])
("confess", [12])
("confessed", [4])
("confidence", [4])
("confined", [4])
("confirmation", [4])
("conjecture", [4])
("conjure", [4])
("conjured", [4])
("connive", [4])
("conscience", [12])
("consent", [4])
("consider", [12])
("considered", [12])
("conspiracy", [4])
("conspiring", [4])
("constant", [8])
("consumed", [4])
("contempt", [8])
("content", [20])
("contents", [4])
("continent", [4])
("continue", [12])
("continuing", [4])
("contract", [12])
("contracted", [4])
("contradicts", [4])
("contrary", [16])
("cook", [4])
("copest", [4])
("copy", [8])
("cordial", [8])
("cordis", [4])
("cork", [4])
("corners", [4])
("corpse", [4])
("corse", [8])
("cottage", [16])
("could", [88])
("counsel", [28])
("counsellor", [4])
("counsels", [8])
("counted", [12])
("countenance", [12])
("countenances", [4])
("counterfeit", [4])
("counters", [4])
("country", [16])
("counts", [4])
("couple", [12])
("couples", [4])
("course", [20])
("court", [72])
("courtcontempt", [4])
("courted", [4])
("courtier", [20])
("courtodor", [4])
("courts", [4])
("courtword", [4])
("covering", [4])
("covert", [4])
("coward", [4])
("cowardly", [4])
("cozened", [4])
("cozeners", [4])
("crabbed", [4])
("crack", [4])
("cracking", [4])
("cracks", [4])
("crams", [4])
("cream", [4])
("creating", [4])
("creature", [20])
("creatures", [8])
("credent", [4])
("credit", [16])
("credulity", [4])
("creep", [4])
("creeping", [4])
("crickets", [4])
("cried", [4])
("cries", [4])
("crime", [4])
("criminal", [4])
("crone", [4])
("crossd", [8])
("crow", [4])
("crown", [20])
("crownd", [8])
("crowns", [4])
("crows", [4])
("cruel", [8])
("cruelty", [4])
("crush", [4])
("crutches", [8])
("cry", [24])
("crying", [4])
("cuckolds", [8])
("cup", [8])
("cupbearer", [4])
("cupbearerwhom", [4])
("curds", [4])
("cured", [4])
("cures", [4])
("curious", [4])
("currants", [4])
("curse", [8])
("cursed", [4])
("curses", [4])
("curst", [4])
("curtain", [16])
("custom", [12])
("customary", [4])
("customers", [4])
("cut", [16])
("cutpurse", [4])
("cyprus", [4])
("cythereas", [4])
("daffodils", [8])
("dagger", [4])
("daily", [4])
("dainty", [4])
("dale", [4])
("dam", [8])
("damask", [4])
("dame", [8])
("dammayt", [4])
("damnable", [4])
("damnd", [4])
("dance", [28])
("danced", [4])
("dances", [12])
("danger", [12])
("dangerous", [12])
("dangers", [4])
("dare", [44])
("dared", [4])
("dares", [8])
("darest", [4])
("darken", [4])
("dash", [8])
("datesnone", [4])
("daughter", [120])
("daughters", [20])
("day", [68])
("days", [20])
("dead", [60])
("deal", [8])
("dear", [48])
("deara", [4])
("dearer", [4])
("dearest", [8])
("dearly", [4])
("dears", [4])
("dearst", [8])
("death", [92])
("deaths", [8])
("debt", [4])
("deceived", [12])
("december", [4])
("declare", [4])
("declined", [8])
("dedication", [4])
("deed", [32])
("deeds", [12])
("deem", [4])
("deep", [4])
("deeply", [4])
("deer", [4])
("degrees", [4])
("deities", [4])
("delayd", [4])
("delicate", [8])
("deliver", [16])
("deliverd", [12])
("delivery", [4])
("delphos", [12])
("demand", [4])
("denied", [16])
("deny", [8])
("denying", [4])
("depart", [12])
("departed", [4])
("departure", [12])
("derivative", [4])
("derive", [4])
("descend", [8])
("description", [4])
("desert", [8])
("deserts", [4])
("deserved", [12])
("deserves", [12])
("design", [12])
("desire", [32])
("desires", [16])
("despair", [8])
("desperate", [4])
("destiny", [4])
("destroyd", [4])
("destroyed", [4])
("detestable", [4])
("deucalion", [4])
("devil", [4])
("devils", [4])
("devise", [4])
("devised", [4])
("devour", [4])
("dew", [4])
("dibble", [4])
("dice", [4])
("did", [152])
("didst", [20])
("die", [32])
("died", [8])
("dies", [4])
("diest", [4])
("difference", [8])
("digest", [4])
("dignities", [4])
("dignity", [12])
("dildos", [4])
("dim", [8])
("dimples", [4])
("dined", [4])
("dion", [44])
("directing", [4])
("direction", [4])
("directly", [4])
("discase", [4])
("discern", [4])
("discharged", [4])
("discontenting", [4])
("discover", [8])
("discoverd", [4])
("discovering", [4])
("discovers", [4])
("discovery", [4])
("discredits", [4])
("disdain", [4])
("disease", [8])
("diseased", [4])
("disgraced", [4])
("disguise", [4])
("disguised", [4])
("dish", [4])
("dishd", [4])
("dishonesty", [4])
("dishonour", [4])
("dishonourd", [4])
("disjunction", [4])
("disliken", [4])
("disloyal", [4])
("dismantle", [4])
("dismissd", [4])
("disobedience", [4])
("dispatch", [8])
("dispatchd", [4])
("displeasure", [4])
("displeasures", [4])
("dispose", [4])
("disposition", [8])
("dispute", [4])
("diss", [4])
("disseverd", [4])
("distaffs", [4])
("distemper", [4])
("distinguishment", [4])
("distraction", [8])
("divers", [4])
("divides", [4])
("divine", [12])
("divorce", [4])
("do", [404])
("doctrine", [4])
("does", [84])
("doing", [28])
("doings", [4])
("dole", [4])
("doleful", [8])
("dolour", [4])
("dominions", [4])
("done", [120])
("donet", [4])
("door", [12])
("dorcas", [56])
("doricles", [16])
("dost", [40])
("dot", [36])
("dotard", [4])
("doth", [28])
("double", [8])
("doubt", [16])
("doubted", [8])
("doves", [4])
("down", [60])
("downright", [4])
("doxy", [4])
("drab", [4])
("drag", [4])
("dram", [12])
("draught", [4])
("draw", [20])
("drawing", [4])
("drawn", [8])
("draws", [4])
("dread", [12])
("dreadful", [4])
("dreads", [4])
("dream", [12])
("dreamd", [8])
("dreams", [16])
("dreamshow", [4])
("drew", [4])
("drink", [4])
("drinks", [4])
("driven", [4])
("droopd", [4])
("drop", [8])
("droppd", [4])
("drops", [4])
("drown", [4])
("drunk", [20])
("dry", [12])
("duck", [4])
("due", [8])
("dull", [4])
("dullest", [4])
("dumbness", [4])
("dungy", [4])
("durst", [8])
("dust", [4])
("duty", [8])
("dwelling", [4])
("dwelt", [4])
("dying", [8])
("each", [32])
("ear", [12])
("eardeafening", [4])
("earnd", [4])
("earnest", [12])
("earnestly", [4])
("ears", [24])
("earth", [52])
("easier", [4])
("easiest", [4])
("easily", [4])
("east", [4])
("easy", [12])
("eat", [4])
("eaten", [8])
("eating", [4])
("ebbd", [4])
("edge", [4])
("eer", [24])
("effect", [4])
("effects", [4])
("eggs", [8])
("either", [32])
("elder", [4])
("eldest", [4])
("elevated", [4])
("eleven", [4])
("else", [56])
("em", [24])
("embassies", [4])
("embrace", [4])
("embraced", [4])
("embracement", [4])
("embraces", [12])
("embracing", [4])
("emilia", [36])
("emperor", [4])
("employ", [4])
("employd", [4])
("encertainties", [4])
("enchantment", [4])
("enclosed", [4])
("encounter", [16])
("encounters", [4])
("encourage", [4])
("end", [24])
("endeavours", [4])
("ended", [4])
("ends", [4])
("endure", [4])
("endured", [4])
("enduring", [4])
("enemy", [16])
("enfoldings", [4])
("enfranchised", [4])
("enjoin", [4])
("enjoind", [4])
("enjoy", [8])
("enough", [52])
("ensues", [4])
("enter", [128])
("entertain", [4])
("entertainment", [12])
("enthralled", [4])
("entitling", [4])
("entrance", [4])
("entreat", [4])
("entreaties", [8])
("entreaty", [4])
("equal", [8])
("equalldthus", [4])
("ere", [40])
("errand", [12])
("error", [4])
("escape", [8])
("estate", [12])
("esteem", [4])
("eternal", [4])
("eternity", [4])
("ethiopians", [4])
("europe", [4])
("even", [116])
("event", [4])
("ever", [112])
("every", [64])
("evidences", [4])
("evident", [4])
("evil", [8])
("evils", [8])
("ewes", [4])
("example", [8])
("excellence", [4])
("excellent", [4])
("excels", [4])
("exchange", [20])
("excrement", [4])
("excuse", [4])
("execute", [8])
("execution", [8])
("exercise", [8])
("exercises", [4])
("exeunt", [80])
("exit", [80])
("expect", [4])
("expedition", [4])
("experienced", [4])
("expose", [4])
("exposed", [8])
("express", [12])
("extempore", [4])
("extended", [4])
("extraordinary", [4])
("extremes", [4])
("extremity", [8])
("exultation", [4])
("eye", [56])
("eyebrows", [8])
("eyed", [4])
("eyeglass", [4])
("eyes", [76])
("fabric", [4])
("face", [24])
("faces", [12])
("fact", [4])
("fadings", [4])
("fail", [12])
("fails", [4])
("fain", [4])
("fair", [60])
("fairest", [12])
("fairies", [4])
("fairly", [8])
("fairs", [4])
("fairst", [4])
("fairy", [4])
("faith", [32])
("falcon", [4])
("fall", [4])
("falling", [4])
("false", [44])
("falsehood", [8])
("familiarity", [4])
("famous", [4])
("fancies", [4])
("fancy", [12])
("fannd", [4])
("fantastical", [4])
("far", [44])
("fardel", [28])
("fare", [4])
("fares", [8])
("farewell", [16])
("farther", [12])
("farthest", [4])
("fashion", [4])
("fast", [4])
("fastend", [4])
("faster", [8])
("fasting", [8])
("fat", [4])
("fatal", [4])
("fate", [4])
("fates", [4])
("father", [172])
("fathers", [56])
("fathom", [4])
("fathoms", [4])
("fault", [20])
("faults", [12])
("favour", [16])
("favourable", [4])
("fear", [84])
("feard", [4])
("fearful", [12])
("fears", [4])
("feast", [20])
("feasted", [4])
("feasting", [4])
("feasts", [8])
("feat", [4])
("feather", [4])
("featly", [4])
("fecks", [4])
("federary", [4])
("feeders", [4])
("feeding", [4])
("feel", [24])
("feeling", [8])
("feelt", [8])
("fees", [4])
("fellow", [60])
("fellows", [8])
("fellowst", [4])
("female", [4])
("fertile", [8])
("festival", [4])
("fetch", [8])
("few", [8])
("fie", [16])
("fifteen", [8])
("fifty", [4])
("fight", [12])
("fighter", [4])
("fightinghark", [4])
("filed", [4])
("fill", [8])
("filld", [8])
("find", [24])
("finder", [4])
("finding", [4])
("findings", [4])
("fine", [8])
("finer", [4])
("finest", [8])
("finger", [4])
("fingers", [4])
("fire", [28])
("firerobed", [4])
("fires", [4])
("firmament", [4])
("first", [172])
("firstfruits", [4])
("fish", [12])
("fishd", [4])
("fit", [20])
("fits", [4])
("fitting", [4])
("five", [16])
("fixd", [8])
("fixes", [4])
("fixture", [4])
("flapdragoned", [4])
("flatness", [4])
("flaunts", [4])
("flaxwench", [4])
("flayed", [16])
("flaying", [4])
("fled", [8])
("flesh", [24])
("flies", [8])
("flight", [20])
("flock", [8])
("flora", [4])
("florizel", [228])
("flourishd", [4])
("flow", [4])
("flowd", [4])
("flowerdeluce", [4])
("flowers", [32])
("flown", [4])
("fly", [8])
("follies", [4])
("follow", [44])
("followd", [8])
("followers", [8])
("following", [4])
("follows", [20])
("folly", [20])
("follythe", [4])
("fond", [12])
("fool", [28])
("fooleries", [4])
("foolery", [4])
("foolish", [12])
("fools", [4])
("foot", [20])
("footing", [4])
("footman", [16])
("footpath", [4])
("for", [876])
("forbear", [8])
("forbid", [12])
("forbiddenly", [4])
("force", [20])
("forced", [12])
("forceful", [4])
("forcing", [4])
("fore", [16])
("forefendyour", [4])
("forehead", [4])
("foretells", [4])
("forewarn", [4])
("forges", [4])
("forget", [12])
("forgive", [8])
("forgiven", [4])
("forgiveness", [8])
("forgot", [4])
("forgotyour", [4])
("forkd", [4])
("forlorn", [4])
("form", [8])
("former", [12])
("formerly", [4])
("fors", [4])
("forsake", [4])
("forswear", [4])
("forsweart", [4])
("fort", [28])
("forth", [40])
("fortunate", [4])
("fortune", [32])
("fortunes", [12])
("forty", [4])
("forward", [8])
("fought", [4])
("foul", [8])
("found", [60])
("foundation", [4])
("foundations", [4])
("four", [16])
("fourscore", [8])
("fourteen", [4])
("frame", [8])
("framed", [4])
("franklins", [4])
("fraught", [4])
("free", [40])
("freed", [4])
("freedom", [4])
("freely", [8])
("frequent", [4])
("fresh", [20])
("freshest", [8])
("friend", [52])
("friendly", [8])
("friends", [16])
("friendship", [8])
("friendships", [4])
("fright", [8])
("frighted", [4])
("frights", [4])
("frisk", [4])
("from", [316])
("fromt", [4])
("front", [4])
("froth", [4])
("frown", [8])
("frowns", [4])
("fulfil", [4])
("fulfilld", [4])
("fulfilled", [8])
("full", [28])
("function", [4])
("furlongs", [4])
("furnishd", [4])
("fury", [8])
("future", [4])
("gain", [4])
("gainsay", [4])
("gainsaying", [4])
("gainst", [8])
("gait", [4])
("gallant", [4])
("galledmightst", [4])
("gallery", [4])
("gallimaufry", [4])
("gallows", [4])
("gambols", [4])
("game", [4])
("gaoler", [40])
("gap", [12])
("garden", [8])
("gardens", [4])
("garlands", [4])
("garlic", [4])
("garment", [4])
("garments", [16])
("gasping", [4])
("gates", [8])
("gather", [4])
("gave", [8])
("gaze", [4])
("gazed", [4])
("gazes", [4])
("gazing", [4])
("geld", [8])
("generations", [4])
("gentle", [24])
("gentlei", [4])
("gentleman", [196])
("gentlemanlike", [4])
("gentlemen", [20])
("gentler", [4])
("gentlewoman", [4])
("gently", [4])
("gentry", [4])
("germane", [4])
("gest", [4])
("gesture", [4])
("get", [24])
("getting", [4])
("ghost", [8])
("gifts", [8])
("gillyvors", [8])
("ginger", [4])
("girl", [4])
("girls", [8])
("give", [144])
("given", [20])
("gives", [4])
("givet", [8])
("giving", [4])
("glad", [8])
("gladly", [4])
("glass", [16])
("gleand", [4])
("glib", [4])
("glistering", [4])
("glisters", [4])
("glove", [4])
("gloves", [16])
("go", [180])
("goads", [4])
("goal", [4])
("goblins", [4])
("god", [4])
("goddess", [4])
("goddesses", [4])
("goddesslike", [4])
("gods", [40])
("goes", [28])
("goest", [8])
("going", [20])
("gold", [28])
("golden", [8])
("gone", [72])
("good", [412])
("goodfaced", [4])
("goodly", [20])
("goodness", [16])
("gorge", [4])
("gossips", [4])
("got", [12])
("grace", [48])
("graced", [4])
("graceful", [4])
("graces", [4])
("gracious", [56])
("grafted", [4])
("grain", [4])
("grant", [12])
("grave", [48])
("graver", [4])
("grazing", [4])
("great", [112])
("greater", [12])
("greatest", [4])
("greatness", [8])
("greatst", [4])
("greediness", [4])
("green", [12])
("greensward", [4])
("greet", [8])
("greetings", [4])
("greets", [4])
("grew", [8])
("grey", [4])
("grief", [24])
("griefs", [4])
("grieve", [12])
("grieving", [4])
("grimly", [4])
("gross", [20])
("ground", [20])
("grovelling", [4])
("grow", [8])
("growing", [12])
("grown", [16])
("growth", [4])
("guarded", [8])
("guess", [8])
("guest", [20])
("guests", [12])
("guiding", [4])
("guilt", [4])
("guilty", [24])
("gust", [4])
("ha", [28])
("habited", [4])
("habits", [4])
("had", [228])
("hag", [4])
("hail", [4])
("hair", [8])
("hairy", [4])
("haled", [4])
("half", [20])
("halfmoon", [4])
("hallooed", [4])
("hallowed", [4])
("hammerd", [4])
("hand", [96])
("handed", [4])
("handfast", [4])
("handkerchief", [4])
("handle", [4])
("hands", [44])
("handsomely", [4])
("hang", [12])
("hangd", [4])
("hanging", [20])
("hangman", [8])
("hangs", [4])
("haply", [4])
("happier", [4])
("happy", [20])
("hard", [12])
("hardend", [4])
("hardening", [4])
("harder", [4])
("hardly", [8])
("hark", [12])
("harlot", [4])
("harm", [16])
("has", [128])
("hast", [80])
("haste", [4])
("hastening", [4])
("hastily", [4])
("hasting", [4])
("hat", [8])
("hate", [4])
("hated", [8])
("hath", [164])
("hatred", [4])
("haunts", [4])
("have", [952])
("havet", [4])
("having", [20])
("hay", [4])
("hazard", [4])
("he", [688])
("head", [28])
("headpiece", [4])
("heads", [4])
("health", [4])
("heaping", [4])
("hear", [92])
("heard", [52])
("hearing", [8])
("heart", [104])
("heartily", [4])
("heartiness", [4])
("hearts", [12])
("heat", [4])
("heaven", [32])
("heavens", [44])
("heavier", [4])
("heavings", [4])
("heavy", [12])
("hedge", [8])
("heel", [4])
("heels", [4])
("hefts", [4])
("heifer", [4])
("heigh", [16])
("heir", [24])
("heirless", [4])
("heirs", [4])
("held", [16])
("hell", [20])
("help", [32])
("helped", [8])
("hen", [4])
("hence", [72])
("henceforth", [4])
("hent", [4])
("her", [588])
("herd", [4])
("herdsman", [4])
("herdsmen", [4])
("here", [188])
("hereafter", [4])
("hereditary", [4])
("heres", [36])
("heretic", [4])
("hermione", [240])
("hermiones", [4])
("herself", [12])
("hes", [32])
("hides", [8])
("high", [24])
("higher", [8])
("highness", [52])
("highway", [4])
("hilloa", [4])
("him", [496])
("himself", [92])
("hinder", [4])
("his", [692])
("hiss", [4])
("history", [4])
("hit", [4])
("hither", [16])
("ho", [8])
("hoa", [4])
("hobbyhorse", [4])
("hogshead", [4])
("hold", [52])
("holding", [8])
("holds", [8])
("holier", [4])
("holy", [20])
("home", [36])
("homely", [12])
("homeward", [4])
("honest", [64])
("honesty", [44])
("honestyhorsing", [4])
("honey", [4])
("honeymouthd", [4])
("honour", [120])
("honourable", [24])
("honourd", [12])
("honourflawd", [4])
("honours", [4])
("hook", [4])
("hoop", [4])
("hooted", [4])
("hope", [24])
("hoped", [4])
("hopeful", [8])
("hopes", [12])
("hornor", [4])
("hornpipes", [4])
("hornring", [4])
("horrible", [4])
("horseman", [4])
("horsemans", [4])
("horses", [4])
("hostess", [8])
("hostessship", [4])
("hot", [32])
("hotter", [4])
("hottest", [4])
("hour", [32])
("hours", [8])
("house", [24])
("hovering", [4])
("how", [320])
("howeer", [8])
("hoxes", [4])
("hum", [4])
("human", [8])
("humane", [4])
("humble", [4])
("humbling", [4])
("humbly", [4])
("humour", [4])
("hums", [4])
("hundred", [4])
("hung", [4])
("hungry", [4])
("hunt", [4])
("hurried", [4])
("husband", [28])
("husbands", [8])
("i", [2608])
("idle", [4])
("if", [468])
("ift", [4])
("ignoble", [4])
("ignorant", [20])
("ii", [24])
("iii", [20])
("ild", [32])
("ill", [276])
("illdoing", [4])
("illtaen", [4])
("image", [8])
("imagination", [4])
("imagine", [4])
("immodest", [4])
("imparts", [4])
("impawnd", [4])
("impediment", [4])
("imperial", [8])
("implore", [4])
("import", [4])
("importance", [8])
("importunate", [4])
("impose", [4])
("imposition", [4])
("imprisont", [4])
("impudence", [4])
("impudently", [4])
("impute", [4])
("in", [908])
("incapable", [4])
("incense", [4])
("incertain", [4])
("inch", [8])
("inchthick", [4])
("incidency", [4])
("incident", [4])
("inclinest", [4])
("inclining", [8])
("inconstant", [4])
("incur", [4])
("indeed", [64])
("indictment", [4])
("industriously", [4])
("infallible", [4])
("infancy", [4])
("infant", [8])
("infect", [4])
("infected", [12])
("infection", [12])
("infectious", [4])
("infects", [4])
("infinite", [4])
("infirmities", [4])
("infirmity", [4])
("influences", [4])
("inform", [4])
("informd", [4])
("infusion", [4])
("ingrateful", [4])
("ingratitude", [4])
("ingredient", [4])
("iniquity", [4])
("injury", [4])
("injustice", [4])
("inkles", [4])
("innocence", [20])
("innocent", [24])
("ins", [8])
("inside", [8])
("insinuate", [4])
("instance", [4])
("instant", [4])
("instantly", [12])
("instigation", [4])
("instruct", [8])
("instructions", [4])
("instructs", [4])
("instrument", [8])
("instruments", [8])
("insufficience", [4])
("int", [48])
("intand", [4])
("integrity", [8])
("intelligence", [8])
("intelligencing", [4])
("intelligent", [4])
("intend", [4])
("intended", [4])
("intention", [4])
("interchange", [4])
("interpose", [4])
("interpretation", [4])
("interpreters", [4])
("into", [48])
("irremoveable", [4])
("is", [984])
("isle", [4])
("issue", [56])
("issueless", [4])
("ist", [24])
("it", [1060])
("italian", [4])
("its", [28])
("itself", [28])
("itso", [4])
("itwhich", [4])
("iv", [8])
("ivy", [4])
("january", [4])
("jar", [4])
("jay", [4])
("jealous", [8])
("jealousies", [16])
("jealousy", [4])
("jelly", [4])
("jest", [4])
("jewel", [8])
("jog", [8])
("jollity", [4])
("jot", [8])
("journey", [4])
("jove", [8])
("joves", [4])
("joy", [52])
("joys", [4])
("judge", [4])
("judgment", [4])
("julio", [4])
("julys", [4])
("jump", [4])
("jumps", [4])
("junos", [4])
("jupiter", [4])
("just", [16])
("justice", [28])
("justices", [4])
("justified", [8])
("justify", [4])
("justifyt", [4])
("justly", [4])
("keep", [32])
("keeper", [4])
("keeping", [4])
("kernel", [4])
("keys", [8])
("kill", [8])
("killd", [20])
("kills", [4])
("kilnhole", [4])
("kin", [12])
("kind", [20])
("kindness", [8])
("kindred", [4])
("kinds", [4])
("king", [196])
("kingdom", [8])
("kingdoms", [8])
("kingly", [4])
("kings", [68])
("kinsman", [4])
("kinsmans", [4])
("kiss", [32])
("kisses", [4])
("kissing", [8])
("kite", [4])
("kites", [4])
("knack", [4])
("knacks", [4])
("knavery", [4])
("knavish", [4])
("kneedeep", [4])
("kneel", [20])
("knees", [8])
("knell", [4])
("knew", [32])
("knewst", [4])
("knife", [4])
("knock", [4])
("know", [220])
("knowing", [8])
("knowledge", [40])
("known", [44])
("knows", [20])
("knowst", [4])
("knowt", [12])
("la", [4])
("labour", [8])
("lace", [8])
("lack", [24])
("lackd", [4])
("lacked", [4])
("lacks", [4])
("ladies", [16])
("lads", [12])
("lady", [112])
("ladys", [12])
("ladyshe", [4])
("ladyship", [4])
("laid", [20])
("lambs", [4])
("lament", [4])
("lamentably", [4])
("lamented", [8])
("lames", [4])
("land", [16])
("landdamn", [4])
("landed", [8])
("lands", [4])
("landservice", [4])
("lanes", [4])
("language", [12])
("languishd", [4])
("large", [4])
("lark", [4])
("lass", [8])
("lasses", [4])
("last", [24])
("lasting", [4])
("lastly", [4])
("lasto", [4])
("latches", [4])
("late", [20])
("laugh", [8])
("laughing", [4])
("laughter", [4])
("lavender", [4])
("law", [16])
("lawful", [12])
("lawn", [4])
("lawns", [4])
("lawyers", [4])
("lay", [40])
("laying", [4])
("lays", [4])
("layt", [4])
("lead", [16])
("leads", [4])
("lean", [8])
("leaning", [4])
("leap", [4])
("learnedly", [4])
("learnt", [4])
("leash", [4])
("least", [20])
("leave", [72])
("leaves", [4])
("leaving", [8])
("led", [4])
("left", [48])
("leisurely", [4])
("lend", [8])
("leontes", [584])
("less", [44])
("lesser", [8])
("lest", [40])
("let", [208])
("lethargy", [4])
("lets", [44])
("letst", [4])
("letters", [12])
("level", [8])
("leven", [4])
("lewdtongued", [4])
("liars", [8])
("liberty", [4])
("libya", [8])
("lids", [4])
("lie", [48])
("liege", [28])
("liegeman", [4])
("lies", [24])
("liest", [4])
("life", [156])
("lifefor", [4])
("lift", [8])
("lifted", [4])
("light", [8])
("like", [208])
("likeness", [4])
("likes", [4])
("likewise", [8])
("liking", [8])
("lilies", [4])
("limber", [4])
("limit", [4])
("line", [4])
("linen", [4])
("lines", [4])
("lingering", [4])
("lip", [24])
("lips", [4])
("list", [8])
("littered", [4])
("little", [60])
("live", [48])
("lived", [24])
("lively", [4])
("liver", [4])
("lives", [12])
("living", [16])
("lo", [4])
("loa", [4])
("load", [4])
("loath", [4])
("loathsomeness", [4])
("lock", [4])
("lockd", [4])
("locks", [4])
("lodge", [4])
("lodged", [4])
("lonely", [4])
("long", [32])
("longed", [4])
("longer", [24])
("longing", [4])
("longs", [8])
("look", [112])
("lookd", [16])
("looked", [8])
("looker", [4])
("lookers", [4])
("looking", [8])
("lookingglass", [4])
("looks", [24])
("lord", [344])
("lordings", [4])
("lords", [72])
("lose", [4])
("losing", [8])
("loss", [24])
("lost", [60])
("loud", [4])
("louder", [4])
("loudst", [4])
("lout", [4])
("love", [96])
("loved", [24])
("loves", [28])
("lovesongs", [4])
("lovest", [8])
("loving", [4])
